"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Unending Whisper","tdm","Near Mint","English","foil","","2025-07-26 09:18:22.063000","62","False","False","0.13"
"1","1","Unexpected Request","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","167","False","False","0.10"
"4","4","Unexpected Request","fin","Near Mint","English","","","2025-07-26 09:17:37.360000","167","False","False",""
"2","2","Unexpected Request","fin","Near Mint","German","","","2025-07-26 09:17:37.360000","167","False","False",""
"1","1","Unexpected Windfall","pip","Near Mint","English","","","2025-02-12 09:57:21.140000","193","False","False",""
"1","1","Unfinished Business","fic","Near Mint","English","","","2025-05-16 12:21:41.457000","259","False","False",""
"1","1","Unflinching Courage","fdn","Near Mint","English","foil","","2024-11-24 18:24:36.417000","722","False","False",""
"1","1","Unflinching Courage","fdn","Near Mint","English","foil","","2024-11-22 14:40:56.793000","722","False","False",""
"1","1","Unholy Annex // Ritual Chamber","dsk","Near Mint","English","foil","","2024-11-24 19:39:48.927000","118","False","False",""
"1","1","Unholy Grotto","drc","Near Mint","English","","","2025-02-07 23:56:56.013000","182","False","False",""
"1","1","Unholy Heat","spg","Near Mint","English","","","2024-11-24 19:39:48.927000","71","False","False",""
"1","1","Unholy Strength","4ed","Near Mint","English","","","2025-02-12 10:24:51.863000","166","False","True",""
"1","1","UNIT Headquarters","who","Near Mint","English","","","2024-11-22 15:16:16.183000","604","False","False",""
"1","1","United Battlefront","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","330","False","False","0.52"
"1","1","United Battlefront","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","330","False","False","1.04"
"1","1","Universal Automaton","mh1","Near Mint","English","foil","","2024-11-22 15:17:40.900000","235","False","True",""
"1","1","Universal Surveillance","eoc","Near Mint","English","","","2025-07-18 12:42:44.160000","81","False","False",""
"1","1","Universal Surveillance","nec","Near Mint","English","","","2024-11-22 20:34:38.470000","17","False","False",""
"2","2","University Campus","spm","Near Mint","English","","","2025-09-23 09:54:41.323000","186","False","False","0.07"
"1","1","Unleash the Flux","who","Near Mint","English","","","2024-11-22 15:20:51.547000","605","False","False",""
"1","1","Unleash the Inferno","snc","Near Mint","English","foil","","2025-05-06 15:17:00.747000","229","False","False","0.21"
"1","1","Unnatural Growth","blc","Near Mint","English","","","2025-02-18 12:38:16.667000","245","False","False",""
"1","1","Unnatural Growth","sld","Near Mint","English","foil","","2024-11-28 10:08:16.463000","865","False","False",""
"2","2","Unnatural Restoration","one","Near Mint","English","","","2024-11-22 15:05:20.140000","191","False","True",""
"1","1","Unnerving Grasp","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","80","False","False",""
"1","1","Unquenchable Fury","nec","Near Mint","English","","","2025-02-12 10:24:48.877000","23","False","True",""
"1","1","Unquenchable Fury","nec","Near Mint","English","","","2025-04-02 13:56:58.757000","23","False","False",""
"1","1","Unquenchable Fury","nec","Near Mint","English","","","2025-07-26 09:18:22.063000","23","False","False","0.20"
"1","1","Unravel","eoe","Near Mint","English","","","2025-07-26 09:56:55.443000","83","False","False","0.10"
"1","1","Unravel","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","83","False","False","0.08"
"1","1","Unsparing Boltcaster","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","130","False","False","0.18"
"2","2","Unsparing Boltcaster","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","130","False","False","0.07"
"1","1","Unstable Amulet","mh3","Near Mint","English","","","2025-01-16 19:40:38.033000","421","False","False",""
"1","1","Unstable Amulet","mh3","Near Mint","English","","","2025-02-12 11:20:40.577000","142","False","False","0.19"
"1","1","Unstable Amulet","mh3","Near Mint","English","","","2025-02-12 09:57:14.543000","142","False","False",""
"1","1","Unstable Experiment","spm","Near Mint","English","foil","","2025-09-23 09:54:41.323000","47","False","False","0.23"
"7","7","Unstable Experiment","spm","Near Mint","English","","","2025-09-23 09:54:41.323000","47","False","False","0.10"
"1","1","Unstable Obelisk","40k","Near Mint","English","","","2024-11-22 15:20:41.897000","260","False","False",""
"1","1","Unsummon","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","599","False","False",""
"1","1","Unsummon","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","599","False","False",""
"1","1","Unwanted Remake","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","39","False","False",""
"1","1","Up the Beanstalk","woe","Near Mint","English","foil","","2024-11-24 19:39:48.927000","195","False","False",""
"1","1","Urabrask // The Great Work","mom","Near Mint","English","","","2025-01-15 16:44:38.843000","299","False","False",""
"2","2","Urabrask the Hidden","mul","Near Mint","English","foil","","2024-11-22 13:09:49.537000","23","False","False",""
"1","1","Urban Evolution","m3c","Near Mint","English","","","2024-11-22 15:17:16.627000","276","False","False",""
"1","1","Urban Retreat","spm","Near Mint","English","foil","","2025-09-23 09:54:41.323000","187","False","False","3.21"
"1","1","Urborg, Tomb of Yawgmoth","tsr","Near Mint","English","","","2024-11-22 15:15:45.803000","287","False","True",""
"1","1","Urborg, Tomb of Yawgmoth","uma","Near Mint","English","","","2025-03-31 14:21:49.867000","254","False","True",""
"1","1","Urborg, Tomb of Yawgmoth","m15","Near Mint","English","","","2024-11-22 15:16:26.250000","248","False","True",""
"1","1","Ureni's Rebuff","tdm","Near Mint","English","","","2025-05-06 15:17:00.747000","63","False","False","0.19"
"1","1","Ureni's Rebuff","tdm","Near Mint","English","","","2025-07-26 09:18:22.063000","63","False","False","0.08"
"1","1","Urianger Augurelt","fic","Near Mint","English","","","2025-05-16 12:21:37.797000","96","False","False",""
"1","1","Uro, Titan of Nature's Wrath","m3c","Near Mint","English","","","2024-11-22 15:17:16.627000","277","False","False",""
"1","1","Urza's Cave","mh3","Near Mint","English","","","2025-03-31 14:21:49.867000","234","False","True",""
"1","1","Urza's Factory","tsp","Near Mint","English","","","2025-03-31 14:21:49.867000","280","False","True",""
"1","1","Urza's Mine","m3c","Near Mint","English","","","2024-11-22 15:17:16.627000","401","False","False",""
"1","1","Urza's Mine","9ed","Near Mint","English","","","2025-03-31 14:21:49.867000","327","False","True",""
"1","1","Urza's Power Plant","m3c","Near Mint","English","","","2024-11-22 15:17:16.627000","402","False","False",""
"1","1","Urza's Power Plant","chr","Near Mint","English","","","2025-03-31 14:21:49.867000","115d","False","True",""
"2","2","Urza's Saga","mb2","Near Mint","English","","","2025-03-31 14:21:49.867000","114","False","True",""
"1","1","Urza's Saga","mh2","Near Mint","English","","","2025-08-23 21:52:07.523000","259","False","False","40.00"
"1","1","Urza's Tower","m3c","Near Mint","English","","","2024-11-22 15:17:16.627000","403","False","False",""
"1","1","Urza's Tower","chr","Near Mint","English","","","2025-03-31 14:21:49.867000","116b","False","True",""
"1","1","Urza's Workshop","brc","Near Mint","English","","","2025-03-31 14:21:49.867000","51","False","True",""
"1","1","Uthros Psionicist","eoe","Near Mint","English","","","2025-07-26 09:56:55.443000","84","False","False","0.16"
"1","1","Uthros Research Craft","eoc","Near Mint","English","","","2025-07-18 12:42:44.160000","7","False","False",""
"2","2","Uthros Scanship","eoe","Near Mint","English","","","2025-07-30 21:33:35.050000","85","False","False","0.20"
"1","1","Utopia Sprawl","sld","Near Mint","English","","","2024-11-22 15:17:03.653000","409","False","True",""
"2","2","Utopia Sprawl","sld","Near Mint","English","","","2024-11-28 10:09:23.657000","409","False","True",""
"1","1","Utter End","dsc","Near Mint","English","","","2024-11-22 15:20:45.317000","91","False","False",""
"1","1","Utter End","c21","Near Mint","English","","","2024-11-22 15:20:33.160000","232","False","False",""
"1","1","Utter End","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","226","False","False",""
"1","1","Uurg, Spawn of Turg","eoc","Near Mint","English","","","2025-07-18 12:41:35.500000","127","False","False",""
"1","1","Vaan, Street Thief","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","390","False","False","1.30"
"1","1","Valakut Awakening // Valakut Stoneforge","pznr","Near Mint","English","foil","","2024-11-22 15:16:48.233000","174s","False","True",""
"1","1","Valgavoth's Faithful","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","121","False","False",""
"1","1","Valgavoth's Onslaught","dsk","Near Mint","English","foil","","2024-11-24 19:39:48.927000","324","False","False",""
"1","1","Valiant Changeling","clb","Near Mint","English","","","2024-11-22 15:20:35.913000","711","False","False",""
"1","1","Valkyrie Aerial Unit","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","84","False","False","0.12"
"1","1","Valkyrie Harbinger","j22","Near Mint","German","","","2025-07-30 07:07:43.887000","261","False","False",""
"1","1","Valorous Stance","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","583","False","False",""
"1","1","Valorous Stance","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","583","False","False",""
"1","1","Valorous Stance","inr","Near Mint","English","","","2025-05-06 15:17:00.747000","48","False","False","0.09"
"1","1","Valor's Flagship","dft","Near Mint","English","foil","","2025-02-12 11:20:40.577000","298","False","False","5.68"
"1","1","Vampire Nighthawk","ddp","Near Mint","English","","","2024-11-22 15:16:48.233000","58","False","True",""
"1","1","Vampire Nighthawk","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","186","False","False",""
"1","1","Vampire Nighthawk","fdn","Near Mint","English","foil","","2024-11-24 19:39:48.927000","186","False","False",""
"2","2","Vampire Nighthawk","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","186","False","False",""
"1","1","Vampire Scrivener","snc","Near Mint","English","","","2024-11-24 19:39:48.927000","98","False","False",""
"2","2","Vampiric Rites","fdn","Near Mint","English","","","2024-11-22 14:40:56.793000","615","False","False",""
"1","1","Vampiric Rites","fdn","Near Mint","English","","","2024-11-24 18:24:36.417000","615","False","False",""
"1","1","Vampiric Tutor","cmr","Near Mint","English","","","2024-11-22 15:19:07.940000","156","False","True",""
"1","1","Vampiric Tutor","cmr","Near Mint","English","foil","","2024-11-22 15:17:40.900000","656","False","True",""
"1","1","Vampiric Tutor","dmr","Near Mint","English","","","2024-11-22 15:15:45.803000","108","False","True",""
"1","1","Vampiric Tutor","dmr","Near Mint","English","","","2024-11-22 15:16:26.250000","430","False","True",""
"1","1","Vandalblast","cmm","Near Mint","English","","","2025-02-12 10:24:43.240000","267","False","True",""
"1","1","Vandalblast","fic","Near Mint","English","","","2025-05-16 12:21:41.457000","298","False","False",""
"1","1","Vanguard Seraph","fdn","Near Mint","English","","","2024-11-24 19:39:48.927000","28","False","False",""
"1","1","Vanguard Seraph","fdn","Near Mint","English","foil","","2024-11-24 19:39:48.927000","28","False","False",""
"1","1","Vanguard Suppressor","40k","Near Mint","English","","","2024-11-22 15:16:41.393000","27","False","False",""
"2","2","Vanille, Cheerful l'Cie","fin","Near Mint","German","","","2025-07-26 09:17:37.360000","211","False","False",""
"2","2","Vanille, Cheerful l'Cie","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","211","False","False","0.11"
"1","1","Vanish from Sight","dsk","Near Mint","English","","","2024-11-24 19:39:48.927000","82","False","False",""
"1","1","Vanquish the Horde","pmid","Near Mint","English","","","2024-11-22 15:19:01.127000","41p","False","True",""
"1","1","Vanquish the Horde","tdc","Near Mint","English","","","2025-06-11 11:39:21.383000","91","False","False",""
"1","1","Vanquish the Horde","fic","Near Mint","English","","","2025-05-16 12:21:41.457000","260","False","False",""
"1","1","Vanquisher's Banner","lcc","Near Mint","English","","","2024-11-22 15:15:33.823000","316","False","False",""
"1","1","Vashta Nerada","who","Near Mint","English","","","2024-11-22 15:20:51.547000","73","False","False",""
"1","1","Vault 101: Birthday Party","pip","Near Mint","English","","","2025-06-20 12:20:32.220000","28","False","False",""
"1","1","Vault 112: Sadistic Simulation","pip","Near Mint","English","","","2025-02-12 09:57:21.140000","123","False","False",""
"1","1","Vault 13: Dweller's Journey","pip","Near Mint","English","","","2025-02-12 09:57:21.140000","26","False","False",""
"1","1","Vault of the Archangel","otc","Near Mint","English","","","2024-11-22 15:16:48.233000","339","False","True",""
"1","1","Vault of the Archangel","clb","Near Mint","English","","","2024-11-22 15:20:35.913000","927","False","False",""
"1","1","Vault of Whispers","40k","Near Mint","English","","","2024-11-22 15:20:41.897000","305","False","False",""
"1","1","Vaultguard Trooper","eoe","Near Mint","English","","","2025-07-26 09:56:55.443000","166","False","False","0.16"
"1","1","Vayne's Treachery","fin","Near Mint","English","foil","","2025-09-19 09:34:34.773000","124","False","False","0.11"
"4","4","Vayne's Treachery","fin","Near Mint","English","","","2025-07-26 09:17:37.360000","124","False","False",""
"2","2","Vayne's Treachery","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","124","False","False","0.07"
"1","1","Vector, Imperial Capital","fin","Near Mint","English","","","2025-09-19 09:34:34.773000","291","False","False","0.06"
"1","1","Vector, Imperial Capital","fin","Near Mint","English","foil","","2025-09-19 09:34:34.773000","291","False","False","0.15"
"2","2","Vector, Imperial Capital","fin","Near Mint","German","","","2025-07-26 09:17:37.360000","291","False","False",""
"2","2","Vector, Imperial Capital","fin","Near Mint","English","","","2025-07-26 09:17:37.360000","291","False","False",""
"1","1","Vedalken Engineer","nec","Near Mint","English","","","2024-11-22 20:34:38.470000","100","False","False",""
"1","1","Vedalken Orrery","2x2","Near Mint","English","","","2024-11-22 15:18:49.960000","317","False","True",""
"1","1","Veil of Summer","plst","Near Mint","English","","","2024-11-22 15:17:03.653000","M20-198","False","True",""
